Date,CenterID,ClassroomID,EnrollmentCount,FTEEnrollment,RatioRequired,StaffNeeded
9/3/2015,C-JP,CL-JPTO-01,1,1.6,4,1
9/3/2015,C-LCV,CL-LCVIN-01,2,4.6,4,2
9/3/2015,C-LCV,CL-LCVPS-01,15,44.8,10,5
9/3/2015,C-LCV,CL-LCVTO-01,5,19,6,4
9/3/2015,C-TD,CL-TDPS-01,2,9.6,10,1
9/4/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
9/4/2015,C-HP,CL-HPTO-01,1,2.2,4,1
9/4/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
9/4/2015,C-JP,CL-JPPS2-01,7,10.8,10,2
9/4/2015,C-JP,CL-JPTO-01,2,2.2,4,1
9/4/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
9/4/2015,C-LCV,CL-LCVPS-01,14,39.2,10,4
9/4/2015,C-LCV,CL-LCVTO-01,7,22.4,6,4
9/4/2015,C-TD,CL-TDPS-01,1,7.2,10,1
9/7/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
9/7/2015,C-HP,CL-HPTO-01,1,2.2,4,1
9/7/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
9/7/2015,C-JP,CL-JPPS2-01,7,10.8,10,2
9/7/2015,C-JP,CL-JPTO-01,2,2.2,4,1
9/7/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
9/7/2015,C-LCV,CL-LCVPS-01,14,39.2,10,4
9/7/2015,C-LCV,CL-LCVTO-01,7,22.4,6,4
9/7/2015,C-TD,CL-TDPS-01,1,7.2,10,1
9/8/2015,C-HP,CL-HPPS2-01,2,4.6,10,1
9/8/2015,C-JP,CL-JPPS1-01,1,3,6,1
9/8/2015,C-JP,CL-JPPS2-01,7,12.6,10,2
9/8/2015,C-JP,CL-JPTO-01,1,1.6,4,1
9/8/2015,C-LCV,CL-LCVIN-01,2,4.6,4,2
9/8/2015,C-LCV,CL-LCVPS-01,15,44.8,10,5
9/8/2015,C-LCV,CL-LCVTO-01,5,19,6,4
9/8/2015,C-TD,CL-TDPS-01,2,9.6,10,1
9/9/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
9/9/2015,C-HP,CL-HPTO-01,1,2.2,4,1
9/9/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
9/9/2015,C-JP,CL-JPPS2-01,7,10.8,10,2
9/9/2015,C-JP,CL-JPTO-01,2,2.2,4,1
9/9/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
9/9/2015,C-LCV,CL-LCVPS-01,14,39.2,10,4
9/9/2015,C-LCV,CL-LCVTO-01,7,22.4,6,4
9/9/2015,C-TD,CL-TDPS-01,1,7.2,10,1
9/10/2015,C-HP,CL-HPPS2-01,2,4.6,10,1
9/10/2015,C-JP,CL-JPPS1-01,1,3,6,1
9/10/2015,C-JP,CL-JPPS2-01,7,12.6,10,2
9/10/2015,C-JP,CL-JPTO-01,1,1.6,4,1
9/10/2015,C-LCV,CL-LCVIN-01,2,4.6,4,2
9/10/2015,C-LCV,CL-LCVPS-01,15,44.8,10,5
9/10/2015,C-LCV,CL-LCVTO-01,5,19,6,4
9/10/2015,C-TD,CL-TDPS-01,2,9.6,10,1
9/11/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
9/11/2015,C-HP,CL-HPTO-01,1,2.2,4,1
9/11/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
9/11/2015,C-JP,CL-JPPS2-01,7,10.8,10,2
9/11/2015,C-JP,CL-JPTO-01,2,2.2,4,1
9/11/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
9/11/2015,C-LCV,CL-LCVPS-01,14,39.2,10,4
9/11/2015,C-LCV,CL-LCVTO-01,7,22.4,6,4
9/11/2015,C-TD,CL-TDPS-01,1,7.2,10,1
9/14/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
9/14/2015,C-HP,CL-HPTO-01,1,2.2,4,1
9/14/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
9/14/2015,C-JP,CL-JPPS2-01,7,10.8,10,2
9/14/2015,C-JP,CL-JPTO-01,2,2.2,4,1
9/14/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
9/14/2015,C-LCV,CL-LCVPS-01,14,39.2,10,4
9/14/2015,C-LCV,CL-LCVTO-01,7,22.4,6,4
9/14/2015,C-TD,CL-TDPS-01,1,7.2,10,1
9/15/2015,C-HP,CL-HPPS2-01,2,4.6,10,1
9/15/2015,C-JP,CL-JPPS1-01,1,3,6,1
9/15/2015,C-JP,CL-JPPS2-01,7,12.6,10,2
9/15/2015,C-JP,CL-JPTO-01,1,1.6,4,1
9/15/2015,C-LCV,CL-LCVIN-01,2,4.6,4,2
9/15/2015,C-LCV,CL-LCVPS-01,15,44.8,10,5
9/15/2015,C-LCV,CL-LCVTO-01,5,19,6,4
9/15/2015,C-TD,CL-TDPS-01,2,9.6,10,1
9/16/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
9/16/2015,C-HP,CL-HPTO-01,1,2.2,4,1
9/16/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
9/16/2015,C-JP,CL-JPPS2-01,7,10.8,10,2
9/16/2015,C-JP,CL-JPTO-01,2,2.2,4,1
9/16/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
9/16/2015,C-LCV,CL-LCVPS-01,14,39.2,10,4
9/16/2015,C-LCV,CL-LCVTO-01,7,22.4,6,4
9/16/2015,C-TD,CL-TDPS-01,1,7.2,10,1
9/17/2015,C-HP,CL-HPPS2-01,2,4.6,10,1
9/17/2015,C-JP,CL-JPPS1-01,1,3,6,1
9/17/2015,C-JP,CL-JPPS2-01,7,12.6,10,2
9/17/2015,C-JP,CL-JPTO-01,1,1.6,4,1
9/17/2015,C-LCV,CL-LCVIN-01,2,4.6,4,2
9/17/2015,C-LCV,CL-LCVPS-01,15,44.8,10,5
9/17/2015,C-LCV,CL-LCVTO-01,5,19,6,4
9/17/2015,C-TD,CL-TDPS-01,2,9.6,10,1
9/18/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
9/18/2015,C-HP,CL-HPTO-01,1,2.2,4,1
9/18/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
9/18/2015,C-JP,CL-JPPS2-01,7,10.8,10,2
9/18/2015,C-JP,CL-JPTO-01,2,2.2,4,1
9/18/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
9/18/2015,C-LCV,CL-LCVPS-01,14,39.2,10,4
9/18/2015,C-LCV,CL-LCVTO-01,7,22.4,6,4
9/18/2015,C-TD,CL-TDPS-01,1,7.2,10,1
9/21/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
9/21/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
9/21/2015,C-JP,CL-JPPS2-01,7,10.8,10,2
9/21/2015,C-JP,CL-JPTO-01,2,2.2,4,1
9/21/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
9/21/2015,C-LCV,CL-LCVPS-01,14,39.2,10,4
9/21/2015,C-LCV,CL-LCVTO-01,7,22.4,6,4
9/21/2015,C-TD,CL-TDPS-01,1,7.2,10,1
9/22/2015,C-HP,CL-HPPS2-01,2,4.6,10,1
9/22/2015,C-JP,CL-JPPS1-01,1,3,6,1
9/22/2015,C-JP,CL-JPPS2-01,7,12.6,10,2
9/22/2015,C-JP,CL-JPTO-01,1,1.6,4,1
9/22/2015,C-LCV,CL-LCVIN-01,2,4.6,4,2
9/22/2015,C-LCV,CL-LCVPS-01,15,44.8,10,5
9/22/2015,C-LCV,CL-LCVTO-01,5,19,6,4
9/22/2015,C-TD,CL-TDPS-01,2,9.6,10,1
9/23/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
9/23/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
9/23/2015,C-JP,CL-JPPS2-01,7,10.8,10,2
9/23/2015,C-JP,CL-JPTO-01,2,2.2,4,1
9/23/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
9/23/2015,C-LCV,CL-LCVPS-01,14,39.2,10,4
9/23/2015,C-LCV,CL-LCVTO-01,7,22.4,6,4
9/23/2015,C-TD,CL-TDPS-01,1,7.2,10,1
9/24/2015,C-HP,CL-HPPS2-01,2,4.6,10,1
9/24/2015,C-JP,CL-JPPS1-01,1,3,6,1
9/24/2015,C-JP,CL-JPPS2-01,7,12.6,10,2
9/24/2015,C-JP,CL-JPTO-01,1,1.6,4,1
9/24/2015,C-LCV,CL-LCVIN-01,2,4.6,4,2
9/24/2015,C-LCV,CL-LCVPS-01,15,44.8,10,5
9/24/2015,C-LCV,CL-LCVTO-01,5,19,6,4
9/24/2015,C-TD,CL-TDPS-01,2,9.6,10,1
9/25/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
9/25/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
9/25/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
9/25/2015,C-JP,CL-JPTO-01,2,2.2,4,1
9/25/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
9/25/2015,C-LCV,CL-LCVPS-01,15,40.6,10,5
9/25/2015,C-LCV,CL-LCVTO-01,7,22.4,6,4
9/25/2015,C-TD,CL-TDPS-01,1,7.2,10,1
9/28/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
9/28/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
9/28/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
9/28/2015,C-JP,CL-JPTO-01,2,2.2,4,1
9/28/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
9/28/2015,C-LCV,CL-LCVPS-01,15,40.6,10,5
9/28/2015,C-LCV,CL-LCVTO-01,7,22.4,6,4
9/28/2015,C-TD,CL-TDPS-01,1,7.2,10,1
9/29/2015,C-HP,CL-HPPS2-01,2,4.6,10,1
9/29/2015,C-JP,CL-JPPS1-01,1,3,6,1
9/29/2015,C-JP,CL-JPPS2-01,6,11.2,10,2
9/29/2015,C-JP,CL-JPTO-01,1,1.6,4,1
9/29/2015,C-LCV,CL-LCVIN-01,2,4.6,4,2
9/29/2015,C-LCV,CL-LCVPS-01,16,46.2,10,5
9/29/2015,C-LCV,CL-LCVTO-01,5,19,6,4
9/29/2015,C-TD,CL-TDPS-01,2,9.6,10,1
9/30/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
9/30/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
9/30/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
9/30/2015,C-JP,CL-JPTO-01,2,2.2,4,1
9/30/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
9/30/2015,C-LCV,CL-LCVPS-01,15,40.6,10,5
9/30/2015,C-LCV,CL-LCVTO-01,7,22.4,6,4
9/30/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/1/2015,C-HP,CL-HPPS2-01,2,4.6,10,1
10/1/2015,C-JP,CL-JPPS1-01,1,3,6,1
10/1/2015,C-JP,CL-JPPS2-01,6,11.2,10,2
10/1/2015,C-JP,CL-JPTO-01,1,1.6,4,1
10/1/2015,C-LCV,CL-LCVIN-01,2,4.6,4,2
10/1/2015,C-LCV,CL-LCVPS-01,16,46.2,10,5
10/1/2015,C-LCV,CL-LCVTO-01,5,19,6,4
10/1/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/2/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
10/2/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
10/2/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
10/2/2015,C-JP,CL-JPTO-01,2,2.2,4,1
10/2/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
10/2/2015,C-LCV,CL-LCVPS-01,14,37.6,10,4
10/2/2015,C-LCV,CL-LCVTO-01,7,22.4,6,4
10/2/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/5/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
10/5/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
10/5/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
10/5/2015,C-JP,CL-JPTO-01,2,2.2,4,1
10/5/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
10/5/2015,C-LCV,CL-LCVPS-01,14,37.6,10,4
10/5/2015,C-LCV,CL-LCVTO-01,7,22.4,6,4
10/5/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/6/2015,C-HP,CL-HPPS2-01,2,4.6,10,1
10/6/2015,C-JP,CL-JPPS1-01,1,3,6,1
10/6/2015,C-JP,CL-JPPS2-01,6,11.2,10,2
10/6/2015,C-JP,CL-JPTO-01,1,1.6,4,1
10/6/2015,C-LCV,CL-LCVIN-01,2,4.6,4,2
10/6/2015,C-LCV,CL-LCVPS-01,15,43.2,10,5
10/6/2015,C-LCV,CL-LCVTO-01,5,19,6,4
10/6/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/7/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
10/7/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
10/7/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
10/7/2015,C-JP,CL-JPTO-01,2,2.2,4,1
10/7/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
10/7/2015,C-LCV,CL-LCVPS-01,14,37.6,10,4
10/7/2015,C-LCV,CL-LCVTO-01,7,22.4,6,4
10/7/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/8/2015,C-HP,CL-HPPS2-01,2,4.6,10,1
10/8/2015,C-JP,CL-JPPS1-01,1,3,6,1
10/8/2015,C-JP,CL-JPPS2-01,6,11.2,10,2
10/8/2015,C-JP,CL-JPTO-01,1,1.6,4,1
10/8/2015,C-LCV,CL-LCVIN-01,2,4.6,4,2
10/8/2015,C-LCV,CL-LCVPS-01,15,43.2,10,5
10/8/2015,C-LCV,CL-LCVTO-01,5,19,6,4
10/8/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/9/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
10/9/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
10/9/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
10/9/2015,C-JP,CL-JPTO-01,2,2.2,4,1
10/9/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
10/9/2015,C-LCV,CL-LCVPS-01,14,37.6,10,4
10/9/2015,C-LCV,CL-LCVTO-01,7,22.4,6,4
10/9/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/12/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
10/12/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
10/12/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
10/12/2015,C-JP,CL-JPTO-01,2,2.2,4,1
10/12/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
10/12/2015,C-LCV,CL-LCVPS-01,14,37.6,10,4
10/12/2015,C-LCV,CL-LCVTO-01,6,21.2,6,4
10/12/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/13/2015,C-HP,CL-HPPS2-01,2,4.6,10,1
10/13/2015,C-JP,CL-JPPS1-01,1,3,6,1
10/13/2015,C-JP,CL-JPPS2-01,6,11.2,10,2
10/13/2015,C-JP,CL-JPTO-01,1,1.6,4,1
10/13/2015,C-LCV,CL-LCVIN-01,2,4.6,4,2
10/13/2015,C-LCV,CL-LCVPS-01,15,43.2,10,5
10/13/2015,C-LCV,CL-LCVTO-01,5,19,6,4
10/13/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/14/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
10/14/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
10/14/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
10/14/2015,C-JP,CL-JPTO-01,2,2.2,4,1
10/14/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
10/14/2015,C-LCV,CL-LCVPS-01,15,39.8,10,4
10/14/2015,C-LCV,CL-LCVTO-01,5,19,6,4
10/14/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/15/2015,C-HP,CL-HPPS2-01,2,4.6,10,1
10/15/2015,C-JP,CL-JPPS1-01,1,3,6,1
10/15/2015,C-JP,CL-JPPS2-01,6,11.2,10,2
10/15/2015,C-JP,CL-JPTO-01,1,1.6,4,1
10/15/2015,C-LCV,CL-LCVIN-01,2,4.6,4,2
10/15/2015,C-LCV,CL-LCVPS-01,15,43.2,10,5
10/15/2015,C-LCV,CL-LCVTO-01,5,19,6,4
10/15/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/16/2015,C-HP,CL-HPPS2-01,2,3.6,10,1
10/16/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
10/16/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
10/16/2015,C-JP,CL-JPTO-01,2,2.2,4,1
10/16/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
10/16/2015,C-LCV,CL-LCVPS-01,15,39.8,10,4
10/16/2015,C-LCV,CL-LCVTO-01,5,19,6,4
10/16/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/19/2015,C-HP,CL-HPPS2-01,1,1.6,10,1
10/19/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
10/19/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
10/19/2015,C-JP,CL-JPTO-01,2,2.2,4,1
10/19/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
10/19/2015,C-LCV,CL-LCVPS-01,16,41.8,10,5
10/19/2015,C-LCV,CL-LCVTO-01,5,19,6,4
10/19/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/20/2015,C-HP,CL-HPPS2-01,1,2.6,10,1
10/20/2015,C-JP,CL-JPPS1-01,1,3,6,1
10/20/2015,C-JP,CL-JPPS2-01,6,11.2,10,2
10/20/2015,C-JP,CL-JPTO-01,1,1.6,4,1
10/20/2015,C-LCV,CL-LCVIN-01,2,4.6,4,2
10/20/2015,C-LCV,CL-LCVPS-01,16,45.2,10,5
10/20/2015,C-LCV,CL-LCVTO-01,5,19,6,4
10/20/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/21/2015,C-HP,CL-HPPS2-01,1,1.6,10,1
10/21/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
10/21/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
10/21/2015,C-JP,CL-JPTO-01,2,2.2,4,1
10/21/2015,C-LCV,CL-LCVIN-01,3,5.2,4,2
10/21/2015,C-LCV,CL-LCVPS-01,16,41.8,10,5
10/21/2015,C-LCV,CL-LCVTO-01,5,19,6,4
10/21/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/22/2015,C-HP,CL-HPPS2-01,1,2.6,10,1
10/22/2015,C-JP,CL-JPPS1-01,1,3,6,1
10/22/2015,C-JP,CL-JPPS2-01,6,11.2,10,2
10/22/2015,C-JP,CL-JPTO-01,1,1.6,4,1
10/22/2015,C-LCV,CL-LCVIN-01,2,4.6,4,2
10/22/2015,C-LCV,CL-LCVPS-01,16,45.2,10,5
10/22/2015,C-LCV,CL-LCVTO-01,5,19,6,4
10/22/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/23/2015,C-HP,CL-HPPS2-01,1,1.6,10,1
10/23/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
10/23/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
10/23/2015,C-JP,CL-JPTO-01,2,2.2,4,1
10/23/2015,C-LCV,CL-LCVIN-01,2,3.4,4,1
10/23/2015,C-LCV,CL-LCVPS-01,17,43.2,10,5
10/23/2015,C-LCV,CL-LCVTO-01,5,19.4,6,4
10/23/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/26/2015,C-HP,CL-HPPS2-01,1,1.6,10,1
10/26/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
10/26/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
10/26/2015,C-JP,CL-JPTO-01,2,2.2,4,1
10/26/2015,C-LCV,CL-LCVIN-01,2,3.4,4,1
10/26/2015,C-LCV,CL-LCVPS-01,17,43.2,10,5
10/26/2015,C-LCV,CL-LCVTO-01,5,19.4,6,4
10/26/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/27/2015,C-HP,CL-HPPS2-01,1,2.6,10,1
10/27/2015,C-JP,CL-JPPS1-01,1,3,6,1
10/27/2015,C-JP,CL-JPPS2-01,6,11.2,10,2
10/27/2015,C-JP,CL-JPTO-01,1,1.6,4,1
10/27/2015,C-LCV,CL-LCVIN-01,1,2.8,4,1
10/27/2015,C-LCV,CL-LCVPS-01,17,46.6,10,5
10/27/2015,C-LCV,CL-LCVTO-01,6,24.6,6,5
10/27/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/28/2015,C-HP,CL-HPPS2-01,1,1.6,10,1
10/28/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
10/28/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
10/28/2015,C-JP,CL-JPTO-01,2,2.2,4,1
10/28/2015,C-LCV,CL-LCVIN-01,2,3.4,4,1
10/28/2015,C-LCV,CL-LCVPS-01,17,43.2,10,5
10/28/2015,C-LCV,CL-LCVTO-01,6,24.6,6,5
10/28/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/29/2015,C-HP,CL-HPPS2-01,1,2.6,10,1
10/29/2015,C-JP,CL-JPPS1-01,1,3,6,1
10/29/2015,C-JP,CL-JPPS2-01,6,11.2,10,2
10/29/2015,C-JP,CL-JPTO-01,1,1.6,4,1
10/29/2015,C-LCV,CL-LCVIN-01,1,2.8,4,1
10/29/2015,C-LCV,CL-LCVPS-01,17,46.6,10,5
10/29/2015,C-LCV,CL-LCVTO-01,6,24.6,6,5
10/29/2015,C-TD,CL-TDPS-01,1,7.2,10,1
10/30/2015,C-HP,CL-HPPS2-01,1,1.6,10,1
10/30/2015,C-JP,CL-JPPS1-01,4,24.6,6,5
10/30/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
10/30/2015,C-JP,CL-JPTO-01,2,2.2,4,1
10/30/2015,C-LCV,CL-LCVIN-01,2,3.4,4,1
10/30/2015,C-LCV,CL-LCVPS-01,17,43.2,10,5
10/30/2015,C-LCV,CL-LCVTO-01,6,24.6,6,5
10/30/2015,C-TD,CL-TDPS-01,1,7.2,10,1
11/2/2015,C-HP,CL-HPPS2-01,2,4.2,10,1
11/2/2015,C-JP,CL-JPPS1-01,3,22.6,6,4
11/2/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
11/2/2015,C-JP,CL-JPTO-01,2,2.2,4,1
11/2/2015,C-LCV,CL-LCVIN-01,2,3.4,4,1
11/2/2015,C-LCV,CL-LCVPS-01,17,43.2,10,5
11/2/2015,C-LCV,CL-LCVTO-01,6,24.6,6,5
11/2/2015,C-TD,CL-TDPS-01,1,7.2,10,1
11/3/2015,C-JP,CL-JPPS1-01,2,5,6,1
11/3/2015,C-JP,CL-JPPS2-01,6,11.2,10,2
11/3/2015,C-JP,CL-JPTO-01,1,1.6,4,1
11/3/2015,C-LCV,CL-LCVIN-01,1,2.8,4,1
11/3/2015,C-LCV,CL-LCVPS-01,17,46.6,10,5
11/3/2015,C-LCV,CL-LCVTO-01,6,24.6,6,5
11/3/2015,C-TD,CL-TDPS-01,1,7.2,10,1
11/4/2015,C-HP,CL-HPPS2-01,2,4.2,10,1
11/4/2015,C-JP,CL-JPPS1-01,3,22.6,6,4
11/4/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
11/4/2015,C-JP,CL-JPTO-01,2,2.2,4,1
11/4/2015,C-LCV,CL-LCVIN-01,2,3.4,4,1
11/4/2015,C-LCV,CL-LCVPS-01,17,43.2,10,5
11/4/2015,C-LCV,CL-LCVTO-01,6,24.6,6,5
11/4/2015,C-TD,CL-TDPS-01,1,7.2,10,1
11/5/2015,C-JP,CL-JPPS1-01,2,5,6,1
11/5/2015,C-JP,CL-JPPS2-01,6,11.2,10,2
11/5/2015,C-JP,CL-JPTO-01,1,1.6,4,1
11/5/2015,C-LCV,CL-LCVIN-01,1,2.8,4,1
11/5/2015,C-LCV,CL-LCVPS-01,17,46.6,10,5
11/5/2015,C-LCV,CL-LCVTO-01,6,24.6,6,5
11/5/2015,C-TD,CL-TDPS-01,1,7.2,10,1
11/6/2015,C-HP,CL-HPPS2-01,2,4.2,10,1
11/6/2015,C-JP,CL-JPPS1-01,3,22.6,6,4
11/6/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
11/6/2015,C-JP,CL-JPTO-01,3,3.2,4,1
11/6/2015,C-LCV,CL-LCVIN-01,2,3.4,4,1
11/6/2015,C-LCV,CL-LCVPS-01,17,43.2,10,5
11/6/2015,C-LCV,CL-LCVTO-01,6,24.6,6,5
11/6/2015,C-TD,CL-TDPS-01,1,7.2,10,1
11/9/2015,C-HP,CL-HPPS2-01,2,4.2,10,1
11/9/2015,C-JP,CL-JPPS1-01,3,22.6,6,4
11/9/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
11/9/2015,C-JP,CL-JPTO-01,3,3.2,4,1
11/9/2015,C-LCV,CL-LCVIN-01,2,3.4,4,1
11/9/2015,C-LCV,CL-LCVPS-01,17,43.2,10,5
11/9/2015,C-LCV,CL-LCVTO-01,6,24.6,6,5
11/9/2015,C-TD,CL-TDPS-01,1,7.2,10,1
11/10/2015,C-JP,CL-JPPS1-01,2,5,6,1
11/10/2015,C-JP,CL-JPPS2-01,6,11.2,10,2
11/10/2015,C-JP,CL-JPTO-01,2,2.6,4,1
11/10/2015,C-LCV,CL-LCVIN-01,1,2.8,4,1
11/10/2015,C-LCV,CL-LCVPS-01,18,51.4,10,6
11/10/2015,C-LCV,CL-LCVTO-01,5,19.8,6,4
11/10/2015,C-TD,CL-TDPS-01,1,7.2,10,1
11/11/2015,C-HP,CL-HPPS2-01,2,4.2,10,1
11/11/2015,C-JP,CL-JPPS1-01,3,22.6,6,4
11/11/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
11/11/2015,C-JP,CL-JPTO-01,3,3.2,4,1
11/11/2015,C-LCV,CL-LCVIN-01,2,3.4,4,1
11/11/2015,C-LCV,CL-LCVPS-01,18,48,10,5
11/11/2015,C-LCV,CL-LCVTO-01,5,19.8,6,4
11/11/2015,C-TD,CL-TDPS-01,1,7.2,10,1
11/12/2015,C-JP,CL-JPPS1-01,2,5,6,1
11/12/2015,C-JP,CL-JPPS2-01,6,11.2,10,2
11/12/2015,C-JP,CL-JPTO-01,2,2.6,4,1
11/12/2015,C-LCV,CL-LCVIN-01,1,2.8,4,1
11/12/2015,C-LCV,CL-LCVPS-01,18,51.4,10,6
11/12/2015,C-LCV,CL-LCVTO-01,5,19.8,6,4
11/12/2015,C-TD,CL-TDPS-01,1,7.2,10,1
11/13/2015,C-HP,CL-HPPS2-01,2,4.2,10,1
11/13/2015,C-JP,CL-JPPS1-01,3,22.6,6,4
11/13/2015,C-JP,CL-JPPS2-01,6,9.4,10,1
11/13/2015,C-JP,CL-JPTO-01,3,3.2,4,1
11/13/2015,C-LCV,CL-LCVIN-01,2,3.4,4,1
11/13/2015,C-LCV,CL-LCVPS-01,18,48,10,5
11/13/2015,C-LCV,CL-LCVTO-01,5,19.8,6,4
11/13/2015,C-TD,CL-TDPS-01,1,7.2,10,1
11/16/2015,C-HP,CL-HPPS2-01,2,4.2,10,1
11/16/2015,C-JP,CL-JPPS1-01,3,22.6,6,4
11/16/2015,C-JP,CL-JPPS2-01,7,12.6,10,2
11/16/2015,C-JP,CL-JPTO-01,3,3.2,4,1
11/16/2015,C-LCV,CL-LCVIN-01,2,3.4,4,1
11/16/2015,C-LCV,CL-LCVPS-01,18,48,10,5
11/16/2015,C-LCV,CL-LCVTO-01,5,19.8,6,4
