Date,CenterID,ClassroomID,EnrollmentCount,FTEEnrollment
9/7/2011,C-LCV,CL-LCVTO-01,2,2
9/8/2011,C-HP,CL-HPTO-01,1,2.2
9/8/2011,C-JP,CL-JPPS1-01,2,3
9/8/2011,C-JP,CL-JPPS2-01,5,18
9/8/2011,C-LCV,CL-LCVIN-01,1,5.2
9/8/2011,C-LCV,CL-LCVPS-01,16,36
9/8/2011,C-LCV,CL-LCVTO-01,7,8.4
9/9/2011,C-HP,CL-HPTO-01,1,2.2
9/9/2011,C-JP,CL-JPPS1-01,2,3
9/9/2011,C-JP,CL-JPPS2-01,4,20.6
9/9/2011,C-LCV,CL-LCVIN-01,1,1.2
9/9/2011,C-LCV,CL-LCVPS-01,14,33.8
9/9/2011,C-LCV,CL-LCVTO-01,2,2
9/12/2011,C-HP,CL-HPTO-01,1,2.2
9/12/2011,C-JP,CL-JPPS1-01,1,2
9/12/2011,C-JP,CL-JPPS2-01,4,20.6
9/12/2011,C-LCV,CL-LCVIN-01,1,1.2
9/12/2011,C-LCV,CL-LCVPS-01,14,33.8
9/12/2011,C-LCV,CL-LCVTO-01,2,2
9/13/2011,C-HP,CL-HPTO-01,1,2.2
9/13/2011,C-JP,CL-JPPS1-01,1,2
9/13/2011,C-JP,CL-JPPS2-01,5,18
9/13/2011,C-LCV,CL-LCVIN-01,2,8.2
9/13/2011,C-LCV,CL-LCVPS-01,15,33
9/13/2011,C-LCV,CL-LCVTO-01,6,7.4
9/14/2011,C-HP,CL-HPTO-01,1,2.2
9/14/2011,C-JP,CL-JPPS1-01,1,2
9/14/2011,C-JP,CL-JPPS2-01,4,20.6
9/14/2011,C-LCV,CL-LCVIN-01,2,4.2
9/14/2011,C-LCV,CL-LCVPS-01,13,30.8
9/14/2011,C-LCV,CL-LCVTO-01,2,2
9/15/2011,C-HP,CL-HPTO-01,1,2.2
9/15/2011,C-JP,CL-JPPS1-01,1,2
9/15/2011,C-JP,CL-JPPS2-01,4,17
9/15/2011,C-LCV,CL-LCVIN-01,3,9.2
9/15/2011,C-LCV,CL-LCVPS-01,15,33
9/15/2011,C-LCV,CL-LCVTO-01,6,7.4
9/16/2011,C-HP,CL-HPTO-01,1,2.2
9/16/2011,C-JP,CL-JPPS1-01,1,2
9/16/2011,C-JP,CL-JPPS2-01,3,19.6
9/16/2011,C-LCV,CL-LCVIN-01,3,5.2
9/16/2011,C-LCV,CL-LCVPS-01,13,30.8
9/16/2011,C-LCV,CL-LCVTO-01,2,2
9/19/2011,C-HP,CL-HPTO-01,1,2.2
9/19/2011,C-JP,CL-JPPS1-01,1,2
9/19/2011,C-JP,CL-JPPS2-01,3,19.6
9/19/2011,C-LCV,CL-LCVIN-01,3,5.2
9/19/2011,C-LCV,CL-LCVPS-01,13,30.8
9/19/2011,C-LCV,CL-LCVTO-01,2,2
9/20/2011,C-HP,CL-HPTO-01,1,2.2
9/20/2011,C-JP,CL-JPPS1-01,1,2
9/20/2011,C-JP,CL-JPPS2-01,4,17
9/20/2011,C-LCV,CL-LCVIN-01,3,9.2
9/20/2011,C-LCV,CL-LCVPS-01,15,33
9/20/2011,C-LCV,CL-LCVTO-01,6,7.4
9/21/2011,C-HP,CL-HPTO-01,1,2.2
9/21/2011,C-JP,CL-JPPS1-01,1,2
9/21/2011,C-JP,CL-JPPS2-01,3,19.6
9/21/2011,C-LCV,CL-LCVIN-01,3,5.2
9/21/2011,C-LCV,CL-LCVPS-01,14,31.8
9/21/2011,C-LCV,CL-LCVTO-01,1,1
9/22/2011,C-HP,CL-HPTO-01,1,2.2
9/22/2011,C-JP,CL-JPPS1-01,1,2
9/22/2011,C-JP,CL-JPPS2-01,4,17
9/22/2011,C-LCV,CL-LCVIN-01,3,9.2
9/22/2011,C-LCV,CL-LCVPS-01,16,34
9/22/2011,C-LCV,CL-LCVTO-01,5,6.4
9/23/2011,C-HP,CL-HPTO-01,1,2.2
9/23/2011,C-JP,CL-JPPS1-01,1,2
9/23/2011,C-JP,CL-JPPS2-01,3,19.6
9/23/2011,C-LCV,CL-LCVIN-01,3,5.2
9/23/2011,C-LCV,CL-LCVPS-01,14,31.8
9/23/2011,C-LCV,CL-LCVTO-01,1,1
9/26/2011,C-HP,CL-HPTO-01,1,2.2
9/26/2011,C-JP,CL-JPPS1-01,1,2
9/26/2011,C-JP,CL-JPPS2-01,3,19.6
9/26/2011,C-LCV,CL-LCVIN-01,3,5.2
9/26/2011,C-LCV,CL-LCVPS-01,15,33.8
9/26/2011,C-LCV,CL-LCVTO-01,1,1
9/27/2011,C-HP,CL-HPTO-01,1,2.2
9/27/2011,C-JP,CL-JPPS1-01,1,2
9/27/2011,C-JP,CL-JPPS2-01,4,17
9/27/2011,C-LCV,CL-LCVIN-01,3,9.2
9/27/2011,C-LCV,CL-LCVPS-01,17,36
9/27/2011,C-LCV,CL-LCVTO-01,5,6.4
9/28/2011,C-HP,CL-HPTO-01,1,2.2
9/28/2011,C-JP,CL-JPPS1-01,1,2
9/28/2011,C-JP,CL-JPPS2-01,3,19.6
9/28/2011,C-LCV,CL-LCVIN-01,3,5.2
9/28/2011,C-LCV,CL-LCVPS-01,15,33.8
9/28/2011,C-LCV,CL-LCVTO-01,1,1
9/29/2011,C-HP,CL-HPTO-01,1,2.2
9/29/2011,C-JP,CL-JPPS1-01,1,2
9/29/2011,C-JP,CL-JPPS2-01,4,17
9/29/2011,C-LCV,CL-LCVIN-01,3,9.2
9/29/2011,C-LCV,CL-LCVPS-01,17,36
9/29/2011,C-LCV,CL-LCVTO-01,5,6.4
9/30/2011,C-HP,CL-HPTO-01,1,2.2
9/30/2011,C-JP,CL-JPPS1-01,1,2
9/30/2011,C-JP,CL-JPPS2-01,3,19.6
9/30/2011,C-LCV,CL-LCVIN-01,3,5.2
9/30/2011,C-LCV,CL-LCVPS-01,15,33.8
9/30/2011,C-LCV,CL-LCVTO-01,1,1
10/3/2011,C-HP,CL-HPTO-01,1,2.2
10/3/2011,C-JP,CL-JPPS1-01,1,2
10/3/2011,C-JP,CL-JPPS2-01,3,19.6
10/3/2011,C-LCV,CL-LCVIN-01,3,5.2
10/3/2011,C-LCV,CL-LCVPS-01,15,33.8
10/3/2011,C-LCV,CL-LCVTO-01,1,1
10/4/2011,C-HP,CL-HPTO-01,1,2.2
10/4/2011,C-JP,CL-JPPS1-01,1,2
10/4/2011,C-JP,CL-JPPS2-01,4,17
10/4/2011,C-LCV,CL-LCVIN-01,2,4
10/4/2011,C-LCV,CL-LCVPS-01,17,36
10/4/2011,C-LCV,CL-LCVTO-01,6,11.6
10/5/2011,C-HP,CL-HPTO-01,1,2.2
10/5/2011,C-JP,CL-JPPS1-01,1,2
10/5/2011,C-JP,CL-JPPS2-01,3,19.6
10/5/2011,C-LCV,CL-LCVIN-01,3,5.2
10/5/2011,C-LCV,CL-LCVPS-01,15,33.8
10/5/2011,C-LCV,CL-LCVTO-01,1,1
10/6/2011,C-HP,CL-HPTO-01,1,2.2
10/6/2011,C-JP,CL-JPPS1-01,1,2
10/6/2011,C-JP,CL-JPPS2-01,4,17
10/6/2011,C-LCV,CL-LCVIN-01,2,4
10/6/2011,C-LCV,CL-LCVPS-01,17,36
10/6/2011,C-LCV,CL-LCVTO-01,6,11.6
10/7/2011,C-HP,CL-HPTO-01,1,2.2
10/7/2011,C-JP,CL-JPPS1-01,1,2
10/7/2011,C-JP,CL-JPPS2-01,3,19.6
10/7/2011,C-LCV,CL-LCVIN-01,3,5.2
10/7/2011,C-LCV,CL-LCVPS-01,15,33.8
10/7/2011,C-LCV,CL-LCVTO-01,1,1
10/10/2011,C-HP,CL-HPTO-01,1,2.2
10/10/2011,C-JP,CL-JPPS1-01,1,2
10/10/2011,C-JP,CL-JPPS2-01,3,19.6
10/10/2011,C-LCV,CL-LCVIN-01,3,5.2
10/10/2011,C-LCV,CL-LCVPS-01,15,33.8
10/10/2011,C-LCV,CL-LCVTO-01,1,1
10/11/2011,C-HP,CL-HPTO-01,1,2.2
10/11/2011,C-JP,CL-JPPS1-01,1,2
10/11/2011,C-JP,CL-JPPS2-01,4,17
10/11/2011,C-LCV,CL-LCVIN-01,2,4
10/11/2011,C-LCV,CL-LCVPS-01,17,36
10/11/2011,C-LCV,CL-LCVTO-01,6,11.6
10/12/2011,C-HP,CL-HPTO-01,1,2.2
10/12/2011,C-JP,CL-JPPS1-01,1,2
10/12/2011,C-JP,CL-JPPS2-01,3,19.6
10/12/2011,C-LCV,CL-LCVIN-01,3,5.2
10/12/2011,C-LCV,CL-LCVPS-01,15,33.8
10/12/2011,C-LCV,CL-LCVTO-01,1,1
10/13/2011,C-HP,CL-HPTO-01,1,2.2
10/13/2011,C-JP,CL-JPPS1-01,1,2
10/13/2011,C-JP,CL-JPPS2-01,4,17
10/13/2011,C-LCV,CL-LCVIN-01,2,4
10/13/2011,C-LCV,CL-LCVPS-01,17,36
10/13/2011,C-LCV,CL-LCVTO-01,6,11.6
10/14/2011,C-HP,CL-HPTO-01,1,2.2
10/14/2011,C-JP,CL-JPPS1-01,1,2
10/14/2011,C-JP,CL-JPPS2-01,3,19.6
10/14/2011,C-LCV,CL-LCVIN-01,3,5.2
10/14/2011,C-LCV,CL-LCVPS-01,15,33.8
10/14/2011,C-LCV,CL-LCVTO-01,1,1
10/17/2011,C-HP,CL-HPTO-01,1,2.2
10/17/2011,C-JP,CL-JPPS1-01,1,2
10/17/2011,C-JP,CL-JPPS2-01,2,14.8
10/17/2011,C-LCV,CL-LCVIN-01,3,5.2
10/17/2011,C-LCV,CL-LCVPS-01,15,33.8
10/17/2011,C-LCV,CL-LCVTO-01,1,1
10/18/2011,C-HP,CL-HPTO-01,1,2.2
10/18/2011,C-JP,CL-JPPS1-01,1,2
10/18/2011,C-JP,CL-JPPS2-01,4,17
10/18/2011,C-LCV,CL-LCVIN-01,2,4
10/18/2011,C-LCV,CL-LCVPS-01,17,36
10/18/2011,C-LCV,CL-LCVTO-01,6,11.6
10/19/2011,C-HP,CL-HPTO-01,1,2.2
10/19/2011,C-JP,CL-JPPS1-01,1,2
10/19/2011,C-JP,CL-JPPS2-01,2,14.8
10/19/2011,C-LCV,CL-LCVIN-01,3,5.2
10/19/2011,C-LCV,CL-LCVPS-01,15,33.8
10/19/2011,C-LCV,CL-LCVTO-01,1,1
10/20/2011,C-HP,CL-HPTO-01,1,2.2
10/20/2011,C-JP,CL-JPPS1-01,1,2
10/20/2011,C-JP,CL-JPPS2-01,4,17
10/20/2011,C-LCV,CL-LCVIN-01,2,4
10/20/2011,C-LCV,CL-LCVPS-01,17,36
10/20/2011,C-LCV,CL-LCVTO-01,6,11.6
10/21/2011,C-HP,CL-HPTO-01,1,2.2
10/21/2011,C-JP,CL-JPPS1-01,1,2
10/21/2011,C-JP,CL-JPPS2-01,2,14.8
10/21/2011,C-LCV,CL-LCVIN-01,3,5.2
10/21/2011,C-LCV,CL-LCVPS-01,15,33.8
10/21/2011,C-LCV,CL-LCVTO-01,1,1
10/24/2011,C-HP,CL-HPTO-01,1,2.2
10/24/2011,C-JP,CL-JPPS1-01,1,2
10/24/2011,C-JP,CL-JPPS2-01,2,14.8
10/24/2011,C-LCV,CL-LCVIN-01,3,5.2
10/24/2011,C-LCV,CL-LCVPS-01,15,33.8
10/24/2011,C-LCV,CL-LCVTO-01,1,1
10/25/2011,C-HP,CL-HPTO-01,1,2.2
10/25/2011,C-JP,CL-JPPS1-01,1,2
10/25/2011,C-JP,CL-JPPS2-01,4,17
10/25/2011,C-LCV,CL-LCVIN-01,2,4
10/25/2011,C-LCV,CL-LCVPS-01,17,36
10/25/2011,C-LCV,CL-LCVTO-01,6,11.6
10/26/2011,C-HP,CL-HPTO-01,1,2.2
10/26/2011,C-JP,CL-JPPS1-01,1,2
10/26/2011,C-JP,CL-JPPS2-01,2,14.8
10/26/2011,C-LCV,CL-LCVIN-01,3,5.2
10/26/2011,C-LCV,CL-LCVPS-01,15,33.8
10/26/2011,C-LCV,CL-LCVTO-01,1,1
10/27/2011,C-HP,CL-HPTO-01,1,2.2
10/27/2011,C-JP,CL-JPPS1-01,1,2
10/27/2011,C-JP,CL-JPPS2-01,4,17
10/27/2011,C-LCV,CL-LCVIN-01,2,4
10/27/2011,C-LCV,CL-LCVPS-01,17,36
10/27/2011,C-LCV,CL-LCVTO-01,6,11.6
10/28/2011,C-HP,CL-HPTO-01,1,2.2
10/28/2011,C-JP,CL-JPPS1-01,1,2
10/28/2011,C-JP,CL-JPPS2-01,1,6.4
10/28/2011,C-LCV,CL-LCVIN-01,3,5.2
10/28/2011,C-LCV,CL-LCVPS-01,15,33.8
10/28/2011,C-LCV,CL-LCVTO-01,1,1
10/31/2011,C-HP,CL-HPTO-01,1,2.2
10/31/2011,C-JP,CL-JPPS1-01,1,2
10/31/2011,C-JP,CL-JPPS2-01,1,6.4
10/31/2011,C-LCV,CL-LCVIN-01,3,5.2
10/31/2011,C-LCV,CL-LCVPS-01,15,33.8
10/31/2011,C-LCV,CL-LCVTO-01,1,1
11/1/2011,C-HP,CL-HPTO-01,1,2.2
11/1/2011,C-JP,CL-JPPS1-01,1,2
11/1/2011,C-JP,CL-JPPS2-01,3,8.6
11/1/2011,C-LCV,CL-LCVIN-01,2,4
11/1/2011,C-LCV,CL-LCVPS-01,17,36
11/1/2011,C-LCV,CL-LCVTO-01,6,11.6
11/2/2011,C-HP,CL-HPTO-01,1,2.2
11/2/2011,C-JP,CL-JPPS1-01,1,2
11/2/2011,C-JP,CL-JPPS2-01,1,6.4
11/2/2011,C-LCV,CL-LCVIN-01,3,5.2
11/2/2011,C-LCV,CL-LCVPS-01,15,33.8
11/2/2011,C-LCV,CL-LCVTO-01,1,1
11/3/2011,C-HP,CL-HPTO-01,1,2.2
11/3/2011,C-JP,CL-JPPS1-01,1,2
11/3/2011,C-JP,CL-JPPS2-01,3,8.6
11/3/2011,C-LCV,CL-LCVIN-01,2,4
11/3/2011,C-LCV,CL-LCVPS-01,17,36
11/3/2011,C-LCV,CL-LCVTO-01,6,11.6
11/4/2011,C-HP,CL-HPTO-01,1,2.2
11/4/2011,C-JP,CL-JPPS1-01,1,2
11/4/2011,C-JP,CL-JPPS2-01,1,6.4
11/4/2011,C-LCV,CL-LCVIN-01,3,5.2
11/4/2011,C-LCV,CL-LCVPS-01,15,33.8
11/4/2011,C-LCV,CL-LCVTO-01,1,1
11/7/2011,C-HP,CL-HPTO-01,1,2.2
11/7/2011,C-JP,CL-JPPS1-01,1,2
11/7/2011,C-JP,CL-JPPS2-01,1,6.4
11/7/2011,C-JP,CL-JPTO-01,1,1.4
11/7/2011,C-LCV,CL-LCVIN-01,3,5.2
11/7/2011,C-LCV,CL-LCVPS-01,15,33.8
11/7/2011,C-LCV,CL-LCVTO-01,1,1
11/8/2011,C-HP,CL-HPTO-01,1,2.2
11/8/2011,C-JP,CL-JPPS1-01,1,2
11/8/2011,C-JP,CL-JPPS2-01,3,8.6
11/8/2011,C-LCV,CL-LCVIN-01,2,4
11/8/2011,C-LCV,CL-LCVPS-01,17,36
11/8/2011,C-LCV,CL-LCVTO-01,7,13
11/9/2011,C-HP,CL-HPTO-01,1,2.2
11/9/2011,C-JP,CL-JPPS1-01,1,2
11/9/2011,C-JP,CL-JPPS2-01,1,6.4
11/9/2011,C-LCV,CL-LCVIN-01,3,5.2
11/9/2011,C-LCV,CL-LCVPS-01,15,33.8
11/9/2011,C-LCV,CL-LCVTO-01,1,1
11/10/2011,C-HP,CL-HPTO-01,1,2.2
11/10/2011,C-JP,CL-JPPS1-01,1,2
11/10/2011,C-JP,CL-JPPS2-01,3,8.6
11/10/2011,C-LCV,CL-LCVIN-01,2,4
11/10/2011,C-LCV,CL-LCVPS-01,17,36
11/10/2011,C-LCV,CL-LCVTO-01,6,11.6
11/11/2011,C-HP,CL-HPTO-01,1,2.2
11/11/2011,C-JP,CL-JPPS1-01,1,2
11/11/2011,C-JP,CL-JPPS2-01,1,6.4
11/11/2011,C-LCV,CL-LCVIN-01,3,5.2
11/11/2011,C-LCV,CL-LCVPS-01,14,32.2
11/11/2011,C-LCV,CL-LCVTO-01,1,1
11/11/2011,C-TD,CL-TDIN-01,1,1.6
11/14/2011,C-HP,CL-HPTO-01,1,2.2
11/14/2011,C-JP,CL-JPPS1-01,1,2
11/14/2011,C-JP,CL-JPPS2-01,1,6.4
11/14/2011,C-LCV,CL-LCVIN-01,3,5.2
11/14/2011,C-LCV,CL-LCVPS-01,14,32.2
11/14/2011,C-LCV,CL-LCVTO-01,1,1
11/14/2011,C-TD,CL-TDIN-01,1,1.6
11/15/2011,C-HP,CL-HPTO-01,1,2.2
11/15/2011,C-JP,CL-JPPS1-01,1,2
11/15/2011,C-JP,CL-JPPS2-01,3,8.6
11/15/2011,C-LCV,CL-LCVIN-01,2,4
11/15/2011,C-LCV,CL-LCVPS-01,15,30.8
11/15/2011,C-LCV,CL-LCVTO-01,7,15.2
11/15/2011,C-TD,CL-TDIN-01,1,1.6
11/16/2011,C-HP,CL-HPTO-01,1,2.2
11/16/2011,C-JP,CL-JPPS1-01,1,2
11/16/2011,C-JP,CL-JPPS2-01,1,6.4
11/16/2011,C-LCV,CL-LCVIN-01,3,5.2
11/16/2011,C-LCV,CL-LCVPS-01,13,28.6
11/16/2011,C-LCV,CL-LCVTO-01,2,4.6
11/16/2011,C-TD,CL-TDIN-01,1,1.6
11/17/2011,C-HP,CL-HPTO-01,1,2.2
11/17/2011,C-JP,CL-JPPS1-01,1,2
11/17/2011,C-JP,CL-JPPS2-01,3,8.6
11/17/2011,C-LCV,CL-LCVIN-01,2,4
11/17/2011,C-LCV,CL-LCVPS-01,15,30.8
11/17/2011,C-LCV,CL-LCVTO-01,7,15.2
11/17/2011,C-TD,CL-TDIN-01,1,1.6
11/18/2011,C-HP,CL-HPTO-01,1,2.2
11/18/2011,C-JP,CL-JPPS1-01,1,2
11/18/2011,C-JP,CL-JPPS2-01,1,6.4
11/18/2011,C-LCV,CL-LCVIN-01,3,5.2
11/18/2011,C-LCV,CL-LCVPS-01,13,28.6
11/18/2011,C-LCV,CL-LCVTO-01,2,4.6
11/18/2011,C-TD,CL-TDIN-01,1,1.6
11/21/2011,C-HP,CL-HPTO-01,1,2.2
11/21/2011,C-JP,CL-JPPS1-01,1,2
11/21/2011,C-JP,CL-JPPS2-01,1,6.4
11/21/2011,C-LCV,CL-LCVIN-01,3,5.2
11/21/2011,C-LCV,CL-LCVPS-01,13,28.6
11/21/2011,C-LCV,CL-LCVTO-01,2,4.6
11/21/2011,C-TD,CL-TDIN-01,1,1.6
11/22/2011,C-HP,CL-HPTO-01,1,2.2
11/22/2011,C-JP,CL-JPPS1-01,1,2
11/22/2011,C-JP,CL-JPPS2-01,3,8.6
11/22/2011,C-LCV,CL-LCVIN-01,2,4
11/22/2011,C-LCV,CL-LCVPS-01,16,33.8
11/22/2011,C-LCV,CL-LCVTO-01,7,15.2
11/22/2011,C-TD,CL-TDIN-01,1,1.6
11/23/2011,C-HP,CL-HPTO-01,1,2.2
11/23/2011,C-JP,CL-JPPS1-01,1,2
11/23/2011,C-JP,CL-JPPS2-01,1,6.4
11/23/2011,C-LCV,CL-LCVIN-01,3,5.2
11/23/2011,C-LCV,CL-LCVPS-01,14,31.6
11/23/2011,C-LCV,CL-LCVTO-01,2,4.6
11/23/2011,C-TD,CL-TDIN-01,1,1.6
11/24/2011,C-HP,CL-HPTO-01,1,2.2
11/24/2011,C-JP,CL-JPPS1-01,1,2
11/24/2011,C-JP,CL-JPPS2-01,3,8.6
11/24/2011,C-LCV,CL-LCVIN-01,2,4
11/24/2011,C-LCV,CL-LCVPS-01,16,33.8
11/24/2011,C-LCV,CL-LCVTO-01,7,15.2
11/24/2011,C-TD,CL-TDIN-01,1,1.6
11/25/2011,C-HP,CL-HPTO-01,1,2.2
11/25/2011,C-JP,CL-JPPS1-01,2,2.6
11/25/2011,C-JP,CL-JPPS2-01,1,6.4
11/25/2011,C-LCV,CL-LCVIN-01,3,5.2
11/25/2011,C-LCV,CL-LCVPS-01,14,31.6
11/25/2011,C-LCV,CL-LCVTO-01,2,4.6
11/25/2011,C-TD,CL-TDIN-01,1,1.6
11/28/2011,C-HP,CL-HPTO-01,1,2.2
11/28/2011,C-JP,CL-JPPS1-01,2,2.6
11/28/2011,C-JP,CL-JPPS2-01,1,6.4
11/28/2011,C-LCV,CL-LCVIN-01,3,5.2
11/28/2011,C-LCV,CL-LCVPS-01,14,31.6
11/28/2011,C-LCV,CL-LCVTO-01,2,4.6
11/28/2011,C-TD,CL-TDIN-01,1,1.6
11/29/2011,C-HP,CL-HPTO-01,1,2.2
11/29/2011,C-JP,CL-JPPS1-01,1,2
11/29/2011,C-JP,CL-JPPS2-01,3,8.6
11/29/2011,C-LCV,CL-LCVIN-01,2,4
11/29/2011,C-LCV,CL-LCVPS-01,16,33.8
11/29/2011,C-LCV,CL-LCVTO-01,7,15.2
11/29/2011,C-TD,CL-TDIN-01,1,1.6
11/30/2011,C-HP,CL-HPTO-01,1,2.2
11/30/2011,C-JP,CL-JPPS1-01,2,2.6
11/30/2011,C-JP,CL-JPPS2-01,1,6.4
11/30/2011,C-LCV,CL-LCVIN-01,3,5.2
11/30/2011,C-LCV,CL-LCVPS-01,14,31.6
11/30/2011,C-LCV,CL-LCVTO-01,3,6.8
11/30/2011,C-TD,CL-TDIN-01,1,1.6
12/1/2011,C-HP,CL-HPTO-01,1,2.2
12/1/2011,C-JP,CL-JPPS1-01,1,2
12/1/2011,C-JP,CL-JPPS2-01,3,8.6
12/1/2011,C-LCV,CL-LCVIN-01,2,4
12/1/2011,C-LCV,CL-LCVPS-01,16,33.8
12/1/2011,C-LCV,CL-LCVTO-01,8,17.4
12/1/2011,C-TD,CL-TDIN-01,1,1.6
12/2/2011,C-HP,CL-HPTO-01,1,2.2
12/2/2011,C-JP,CL-JPPS1-01,2,2.6
12/2/2011,C-JP,CL-JPPS2-01,1,6.4
12/2/2011,C-LCV,CL-LCVIN-01,3,5.2
12/2/2011,C-LCV,CL-LCVPS-01,14,31.6
12/2/2011,C-LCV,CL-LCVTO-01,3,6.8
12/2/2011,C-TD,CL-TDIN-01,1,1.6
12/5/2011,C-HP,CL-HPTO-01,1,2.2
12/5/2011,C-JP,CL-JPPS1-01,2,2.6
12/5/2011,C-JP,CL-JPPS2-01,1,6.4
12/5/2011,C-LCV,CL-LCVIN-01,3,5.2
12/5/2011,C-LCV,CL-LCVPS-01,15,32.6
12/5/2011,C-LCV,CL-LCVTO-01,2,5.8
12/5/2011,C-TD,CL-TDIN-01,1,1.6
12/5/2011,C-TD,CL-TDPS-01,1,1.6
12/6/2011,C-HP,CL-HPTO-01,1,2.2
12/6/2011,C-JP,CL-JPPS1-01,1,2
12/6/2011,C-JP,CL-JPPS2-01,3,8.6
12/6/2011,C-LCV,CL-LCVIN-01,2,4
12/6/2011,C-LCV,CL-LCVPS-01,17,34.8
12/6/2011,C-LCV,CL-LCVTO-01,7,16.4
12/6/2011,C-TD,CL-TDIN-01,1,1.6
12/7/2011,C-HP,CL-HPTO-01,1,2.2
12/7/2011,C-JP,CL-JPPS1-01,2,2.6
12/7/2011,C-JP,CL-JPPS2-01,1,6.4
12/7/2011,C-LCV,CL-LCVIN-01,3,5.2
12/7/2011,C-LCV,CL-LCVPS-01,15,32.6
12/7/2011,C-LCV,CL-LCVTO-01,2,5.8
12/7/2011,C-TD,CL-TDIN-01,1,1.6
12/7/2011,C-TD,CL-TDPS-01,1,1.6
12/8/2011,C-HP,CL-HPTO-01,1,2.2
12/8/2011,C-JP,CL-JPPS1-01,1,2
12/8/2011,C-JP,CL-JPPS2-01,3,8.6
12/8/2011,C-LCV,CL-LCVIN-01,2,4
12/8/2011,C-LCV,CL-LCVPS-01,17,34.8
12/8/2011,C-LCV,CL-LCVTO-01,7,16.4
12/8/2011,C-TD,CL-TDIN-01,1,1.6
12/9/2011,C-HP,CL-HPTO-01,1,2.2
12/9/2011,C-JP,CL-JPPS1-01,2,2.6
12/9/2011,C-JP,CL-JPPS2-01,1,6.4
12/9/2011,C-LCV,CL-LCVIN-01,3,5.2
12/9/2011,C-LCV,CL-LCVPS-01,15,32.6
12/9/2011,C-LCV,CL-LCVTO-01,2,5.8
12/9/2011,C-TD,CL-TDIN-01,1,1.6
12/9/2011,C-TD,CL-TDPS-01,1,1.6
12/12/2011,C-HP,CL-HPTO-01,1,2.2
12/12/2011,C-JP,CL-JPPS1-01,2,2.6
12/12/2011,C-JP,CL-JPPS2-01,1,6.4
12/12/2011,C-LCV,CL-LCVIN-01,3,5.2
12/12/2011,C-LCV,CL-LCVPS-01,15,32.6
12/12/2011,C-LCV,CL-LCVTO-01,3,7.4
12/12/2011,C-TD,CL-TDPS-01,1,1.6
12/13/2011,C-HP,CL-HPTO-01,1,2.2
12/13/2011,C-JP,CL-JPPS1-01,1,2
12/13/2011,C-JP,CL-JPPS2-01,3,8.6
12/13/2011,C-LCV,CL-LCVIN-01,2,4
12/13/2011,C-LCV,CL-LCVPS-01,17,34.8
12/13/2011,C-LCV,CL-LCVTO-01,8,18
12/14/2011,C-HP,CL-HPTO-01,1,2.2
12/14/2011,C-JP,CL-JPPS1-01,2,2.6
12/14/2011,C-JP,CL-JPPS2-01,1,6.4
12/14/2011,C-LCV,CL-LCVIN-01,3,5.2
12/14/2011,C-LCV,CL-LCVPS-01,15,32.6
12/14/2011,C-LCV,CL-LCVTO-01,3,7.4
12/14/2011,C-TD,CL-TDPS-01,1,1.6
12/15/2011,C-HP,CL-HPTO-01,1,2.2
12/15/2011,C-JP,CL-JPPS1-01,1,2
12/15/2011,C-JP,CL-JPPS2-01,3,8.6
12/15/2011,C-LCV,CL-LCVIN-01,2,4
12/15/2011,C-LCV,CL-LCVPS-01,17,35.2
12/15/2011,C-LCV,CL-LCVTO-01,8,18
12/16/2011,C-HP,CL-HPTO-01,1,2.2
12/16/2011,C-JP,CL-JPPS1-01,2,2.6
12/16/2011,C-JP,CL-JPPS2-01,1,6.4
12/16/2011,C-LCV,CL-LCVIN-01,3,5.2
12/16/2011,C-LCV,CL-LCVPS-01,16,34.6
12/16/2011,C-LCV,CL-LCVTO-01,3,7.4
12/16/2011,C-TD,CL-TDPS-01,1,1.6
12/19/2011,C-HP,CL-HPTO-01,1,2.2
12/19/2011,C-JP,CL-JPPS1-01,2,2.6
12/19/2011,C-JP,CL-JPPS2-01,1,6.4
12/19/2011,C-LCV,CL-LCVIN-01,3,5.2
12/19/2011,C-LCV,CL-LCVPS-01,16,34.6
12/19/2011,C-LCV,CL-LCVTO-01,3,7.4
12/19/2011,C-TD,CL-TDPS-01,1,1.6
12/20/2011,C-HP,CL-HPTO-01,1,2.2
12/20/2011,C-JP,CL-JPPS1-01,1,2
12/20/2011,C-JP,CL-JPPS2-01,3,8.6
12/20/2011,C-LCV,CL-LCVIN-01,2,4
12/20/2011,C-LCV,CL-LCVPS-01,17,35.2
12/20/2011,C-LCV,CL-LCVTO-01,8,18
12/21/2011,C-HP,CL-HPTO-01,1,2.2
12/21/2011,C-JP,CL-JPPS1-01,2,2.6
12/21/2011,C-JP,CL-JPPS2-01,1,6.4
12/21/2011,C-LCV,CL-LCVIN-01,3,5.2
12/21/2011,C-LCV,CL-LCVPS-01,16,34.6
12/21/2011,C-LCV,CL-LCVTO-01,3,7.4
12/21/2011,C-TD,CL-TDPS-01,1,1.6
12/22/2011,C-HP,CL-HPTO-01,1,2.2
12/22/2011,C-JP,CL-JPPS1-01,1,2
12/22/2011,C-JP,CL-JPPS2-01,3,8.6
12/22/2011,C-LCV,CL-LCVIN-01,2,4
12/22/2011,C-LCV,CL-LCVPS-01,17,35.2
12/22/2011,C-LCV,CL-LCVTO-01,8,18
12/23/2011,C-HP,CL-HPTO-01,1,2.2
